"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"S4","DOM"," Total","Dominican Republic","GUY","Guyana",2018,"Export",6,17299.071
"S4","DOM"," Total","Dominican Republic","HKG","Hong Kong, China",2018,"Export",6,34311.705
"S4","DOM"," Total","Dominican Republic","HND","Honduras",2018,"Export",6,28196.915
"S4","DOM"," Total","Dominican Republic","HRV","Croatia",2018,"Export",6,290.889
"S4","DOM"," Total","Dominican Republic","HTI","Haiti",2018,"Export",6,874813.481
"S4","DOM"," Total","Dominican Republic","HUN","Hungary",2018,"Export",6,53.949
"S4","DOM"," Total","Dominican Republic","IDN","Indonesia",2018,"Export",6,12858.129
"S4","DOM"," Total","Dominican Republic","IND","India",2018,"Export",6,674799.317
"S4","DOM"," Total","Dominican Republic","IRL","Ireland",2018,"Export",6,3175.964
"S4","DOM"," Total","Dominican Republic","IRQ","Iraq",2018,"Export",6,3.379
"S4","DOM"," Total","Dominican Republic","ISR","Israel",2018,"Export",6,3624.429
"S4","DOM"," Total","Dominican Republic","ITA","Italy",2018,"Export",6,85772.292
"S4","DOM"," Total","Dominican Republic","JAM","Jamaica",2018,"Export",6,70795.117
"S4","DOM"," Total","Dominican Republic","JOR","Jordan",2018,"Export",6,47.866
"S4","DOM"," Total","Dominican Republic","JPN","Japan",2018,"Export",6,14469.579
"S4","DOM"," Total","Dominican Republic","KEN","Kenya",2018,"Export",6,14.587
"S4","DOM"," Total","Dominican Republic","KHM","Cambodia",2018,"Export",6,197.112
"S4","DOM"," Total","Dominican Republic","KNA","St. Kitts and Nevis",2018,"Export",6,1258.45
"S4","DOM"," Total","Dominican Republic","KOR","Korea, Rep.",2018,"Export",6,36475.745
"S4","DOM"," Total","Dominican Republic","KWT","Kuwait",2018,"Export",6,155.361
"S4","DOM"," Total","Dominican Republic","LBN","Lebanon",2018,"Export",6,360.181
"S4","DOM"," Total","Dominican Republic","LBR","Liberia",2018,"Export",6,1999.62
"S4","DOM"," Total","Dominican Republic","LBY","Libya",2018,"Export",6,6.756
"S4","DOM"," Total","Dominican Republic","LCA","St. Lucia",2018,"Export",6,4937.959
"S4","DOM"," Total","Dominican Republic","LKA","Sri Lanka",2018,"Export",6,343.293
"S4","DOM"," Total","Dominican Republic","LTU","Lithuania",2018,"Export",6,105.231
"S4","DOM"," Total","Dominican Republic","LUX","Luxembourg",2018,"Export",6,42.529
"S4","DOM"," Total","Dominican Republic","LVA","Latvia",2018,"Export",6,189.754
"S4","DOM"," Total","Dominican Republic","MAC","Macao",2018,"Export",6,0.662
"S4","DOM"," Total","Dominican Republic","MAR","Morocco",2018,"Export",6,92.132
"S4","DOM"," Total","Dominican Republic","MDG","Madagascar",2018,"Export",6,12.982
"S4","DOM"," Total","Dominican Republic","MEX","Mexico",2018,"Export",6,38060.818
"S4","DOM"," Total","Dominican Republic","MHL","Marshall Islands",2018,"Export",6,1.65
"S4","DOM"," Total","Dominican Republic","MKD","North Macedonia",2018,"Export",6,0.002
"S4","DOM"," Total","Dominican Republic","MLT","Malta",2018,"Export",6,658.662
"S4","DOM"," Total","Dominican Republic","MOZ","Mozambique",2018,"Export",6,44.028
"S4","DOM"," Total","Dominican Republic","MSR","Montserrat",2018,"Export",6,123.834
"S4","DOM"," Total","Dominican Republic","MUS","Mauritius",2018,"Export",6,0.146
"S4","DOM"," Total","Dominican Republic","MWI","Malawi",2018,"Export",6,10.66
"S4","DOM"," Total","Dominican Republic","MYS","Malaysia",2018,"Export",6,4385.377
"S4","DOM"," Total","Dominican Republic","NGA","Nigeria",2018,"Export",6,133.912
"S4","DOM"," Total","Dominican Republic","NIC","Nicaragua",2018,"Export",6,19615.404
"S4","DOM"," Total","Dominican Republic","NIU","Niue",2018,"Export",6,13.036
"S4","DOM"," Total","Dominican Republic","NLD","Netherlands",2018,"Export",6,257093.903
"S4","DOM"," Total","Dominican Republic","NOR","Norway",2018,"Export",6,2401.862
"S4","DOM"," Total","Dominican Republic","NZL","New Zealand",2018,"Export",6,5651.1
"S4","DOM"," Total","Dominican Republic","PAK","Pakistan",2018,"Export",6,598.454
"S4","DOM"," Total","Dominican Republic","PAN","Panama",2018,"Export",6,51351.623
"S4","DOM"," Total","Dominican Republic","PER","Peru",2018,"Export",6,13083.834
"S4","DOM"," Total","Dominican Republic","PHL","Philippines",2018,"Export",6,18334.793
"S4","DOM"," Total","Dominican Republic","POL","Poland",2018,"Export",6,22646.547
"S4","DOM"," Total","Dominican Republic","PRT","Portugal",2018,"Export",6,3480.687
"S4","DOM"," Total","Dominican Republic","PRY","Paraguay",2018,"Export",6,1912.395
"S4","DOM"," Total","Dominican Republic","PSE","Occ.Pal.Terr",2018,"Export",6,7.967
"S4","DOM"," Total","Dominican Republic","QAT","Qatar",2018,"Export",6,0.012
"S4","DOM"," Total","Dominican Republic","ROM","Romania",2018,"Export",6,565.373
"S4","DOM"," Total","Dominican Republic","RUS","Russian Federation",2018,"Export",6,7179.321
"S4","DOM"," Total","Dominican Republic","SAU","Saudi Arabia",2018,"Export",6,331.587
"S4","DOM"," Total","Dominican Republic","SER","Serbia, FR(Serbia/Montenegro)",2018,"Export",6,7.68
"S4","DOM"," Total","Dominican Republic","SGP","Singapore",2018,"Export",6,19279.923
"S4","DOM"," Total","Dominican Republic","SLV","El Salvador",2018,"Export",6,8810.732
"S4","DOM"," Total","Dominican Republic","STP","Sao Tome and Principe",2018,"Export",6,832.797
"S4","DOM"," Total","Dominican Republic","SUR","Suriname",2018,"Export",6,7478.715
"S4","DOM"," Total","Dominican Republic","SVK","Slovak Republic",2018,"Export",6,162.94
"S4","DOM"," Total","Dominican Republic","SVN","Slovenia",2018,"Export",6,778.15
"S4","DOM"," Total","Dominican Republic","SWE","Sweden",2018,"Export",6,18173.813
"S4","DOM"," Total","Dominican Republic","TCA","Turks and Caicos Isl.",2018,"Export",6,7955.026
"S4","DOM"," Total","Dominican Republic","TGO","Togo",2018,"Export",6,0.39
"S4","DOM"," Total","Dominican Republic","THA","Thailand",2018,"Export",6,9090.688
"S4","DOM"," Total","Dominican Republic","TKM","Turkmenistan",2018,"Export",6,14.877
"S4","DOM"," Total","Dominican Republic","TTO","Trinidad and Tobago",2018,"Export",6,30986.1
"S4","DOM"," Total","Dominican Republic","TUN","Tunisia",2018,"Export",6,29.186
"S4","DOM"," Total","Dominican Republic","TUR","Turkey",2018,"Export",6,2067.974
"S4","DOM"," Total","Dominican Republic","TZA","Tanzania",2018,"Export",6,15.642
"S4","DOM"," Total","Dominican Republic","UGA","Uganda",2018,"Export",6,23.653
"S4","DOM"," Total","Dominican Republic","UKR","Ukraine",2018,"Export",6,276.378
"S4","DOM"," Total","Dominican Republic","UNS","Unspecified",2018,"Export",6,14345.178
"S4","DOM"," Total","Dominican Republic","URY","Uruguay",2018,"Export",6,2094.277
"S4","DOM"," Total","Dominican Republic","USA","United States",2018,"Export",6,5217173.528
"S4","DOM"," Total","Dominican Republic","VCT","St. Vincent and the Grenadines",2018,"Export",6,2798.855
"S4","DOM"," Total","Dominican Republic","VEN","Venezuela",2018,"Export",6,22190.41
"S4","DOM"," Total","Dominican Republic","VGB","British Virgin Islands",2018,"Export",6,5818.075
"S4","DOM"," Total","Dominican Republic","VNM","Vietnam",2018,"Export",6,18902.708
"S4","DOM"," Total","Dominican Republic","WLD"," World",2018,"Export",6,9395611.281
"S4","DOM"," Total","Dominican Republic","ZAF","South Africa",2018,"Export",6,25245.251
"S4","DOM"," Total","Dominican Republic","ZWE","Zimbabwe",2018,"Export",6,0.5
"S4","ECU"," Total","Ecuador","ABW","Aruba",2018,"Export",6,350.436
"S4","ECU"," Total","Ecuador","ABW","Aruba",2019,"Export",6,428.042
"S4","ECU"," Total","Ecuador","AFG","Afghanistan",2018,"Export",6,1
"S4","ECU"," Total","Ecuador","AFG","Afghanistan",2019,"Export",6,5.549
"S4","ECU"," Total","Ecuador","AGO","Angola",2018,"Export",6,207.624
"S4","ECU"," Total","Ecuador","AGO","Angola",2019,"Export",6,134.597
"S4","ECU"," Total","Ecuador","ALB","Albania",2018,"Export",6,18532.234
"S4","ECU"," Total","Ecuador","ALB","Albania",2019,"Export",6,18997.32
"S4","ECU"," Total","Ecuador","AND","Andorra",2018,"Export",6,1.244
"S4","ECU"," Total","Ecuador","ARE","United Arab Emirates",2018,"Export",6,52709.794
"S4","ECU"," Total","Ecuador","ARE","United Arab Emirates",2019,"Export",6,58086.708
"S4","ECU"," Total","Ecuador","ARG","Argentina",2018,"Export",6,241681.316
"S4","ECU"," Total","Ecuador","ARG","Argentina",2019,"Export",6,190961.511
"S4","ECU"," Total","Ecuador","ARM","Armenia",2018,"Export",6,723.454
"S4","ECU"," Total","Ecuador","ARM","Armenia",2019,"Export",6,1873.822
"S4","ECU"," Total","Ecuador","ASM","American Samoa",2018,"Export",6,77.075
"S4","ECU"," Total","Ecuador","ATG","Antigua and Barbuda",2018,"Export",6,68.332
"S4","ECU"," Total","Ecuador","ATG","Antigua and Barbuda",2019,"Export",6,100.43
"S4","ECU"," Total","Ecuador","AUS","Australia",2018,"Export",6,16936.161
"S4","ECU"," Total","Ecuador","AUS","Australia",2019,"Export",6,13539.378
"S4","ECU"," Total","Ecuador","AUT","Austria",2018,"Export",6,418.401
"S4","ECU"," Total","Ecuador","AUT","Austria",2019,"Export",6,385.813
"S4","ECU"," Total","Ecuador","AZE","Azerbaijan",2018,"Export",6,8707.196
"S4","ECU"," Total","Ecuador","AZE","Azerbaijan",2019,"Export",6,5586.851
"S4","ECU"," Total","Ecuador","BEL","Belgium",2018,"Export",6,209622.941
"S4","ECU"," Total","Ecuador","BEL","Belgium",2019,"Export",6,177118.998
"S4","ECU"," Total","Ecuador","BEN","Benin",2018,"Export",6,0.5
"S4","ECU"," Total","Ecuador","BES","Bonaire",2018,"Export",6,5.123
"S4","ECU"," Total","Ecuador","BES","Bonaire",2019,"Export",6,4.551
"S4","ECU"," Total","Ecuador","BGD","Bangladesh",2018,"Export",6,496.378
"S4","ECU"," Total","Ecuador","BGD","Bangladesh",2019,"Export",6,437.123
"S4","ECU"," Total","Ecuador","BGR","Bulgaria",2018,"Export",6,17055.377
"S4","ECU"," Total","Ecuador","BGR","Bulgaria",2019,"Export",6,18125.211
"S4","ECU"," Total","Ecuador","BHR","Bahrain",2018,"Export",6,1308.941
"S4","ECU"," Total","Ecuador","BHR","Bahrain",2019,"Export",6,2275.986
"S4","ECU"," Total","Ecuador","BHS","Bahamas, The",2018,"Export",6,38262.009
"S4","ECU"," Total","Ecuador","BHS","Bahamas, The",2019,"Export",6,1852.417
"S4","ECU"," Total","Ecuador","BIH","Bosnia and Herzegovina",2018,"Export",6,264.988
"S4","ECU"," Total","Ecuador","BIH","Bosnia and Herzegovina",2019,"Export",6,235.323
"S4","ECU"," Total","Ecuador","BLR","Belarus",2018,"Export",6,2799.927
"S4","ECU"," Total","Ecuador","BLR","Belarus",2019,"Export",6,3875.892
"S4","ECU"," Total","Ecuador","BLZ","Belize",2018,"Export",6,237.045
"S4","ECU"," Total","Ecuador","BLZ","Belize",2019,"Export",6,162.89
"S4","ECU"," Total","Ecuador","BOL","Bolivia",2018,"Export",6,37042.769
"S4","ECU"," Total","Ecuador","BOL","Bolivia",2019,"Export",6,37189.721
"S4","ECU"," Total","Ecuador","BRA","Brazil",2018,"Export",6,106935.173
"S4","ECU"," Total","Ecuador","BRA","Brazil",2019,"Export",6,90671.284
"S4","ECU"," Total","Ecuador","BRB","Barbados",2018,"Export",6,1511.365
"S4","ECU"," Total","Ecuador","BRB","Barbados",2019,"Export",6,660.17
"S4","ECU"," Total","Ecuador","BRN","Brunei",2018,"Export",6,12.092
"S4","ECU"," Total","Ecuador","BRN","Brunei",2019,"Export",6,3.9
"S4","ECU"," Total","Ecuador","CAN","Canada",2018,"Export",6,87387.819
"S4","ECU"," Total","Ecuador","CAN","Canada",2019,"Export",6,81547.546
"S4","ECU"," Total","Ecuador","CHE","Switzerland",2018,"Export",6,14201.173
"S4","ECU"," Total","Ecuador","CHE","Switzerland",2019,"Export",6,18479.314
"S4","ECU"," Total","Ecuador","CHL","Chile",2018,"Export",6,1466665.106
"S4","ECU"," Total","Ecuador","CHL","Chile",2019,"Export",6,1485060.328
"S4","ECU"," Total","Ecuador","CHN","China",2018,"Export",6,1494317.067
"S4","ECU"," Total","Ecuador","CHN","China",2019,"Export",6,2896831.4
"S4","ECU"," Total","Ecuador","CIV","Cote d'Ivoire",2018,"Export",6,3394.774
"S4","ECU"," Total","Ecuador","CIV","Cote d'Ivoire",2019,"Export",6,3054.578
"S4","ECU"," Total","Ecuador","CMR","Cameroon",2018,"Export",6,65.185
"S4","ECU"," Total","Ecuador","CMR","Cameroon",2019,"Export",6,20.216
"S4","ECU"," Total","Ecuador","COG","Congo, Rep.",2018,"Export",6,118.453
"S4","ECU"," Total","Ecuador","COG","Congo, Rep.",2019,"Export",6,82.582
"S4","ECU"," Total","Ecuador","COL","Colombia",2018,"Export",6,832530.686
"S4","ECU"," Total","Ecuador","COL","Colombia",2019,"Export",6,854965.777
"S4","ECU"," Total","Ecuador","CPV","Cape Verde",2018,"Export",6,22.704
"S4","ECU"," Total","Ecuador","CPV","Cape Verde",2019,"Export",6,87.648
"S4","ECU"," Total","Ecuador","CRI","Costa Rica",2018,"Export",6,33630.048
"S4","ECU"," Total","Ecuador","CRI","Costa Rica",2019,"Export",6,29945.034
"S4","ECU"," Total","Ecuador","CUB","Cuba",2018,"Export",6,18429.905
"S4","ECU"," Total","Ecuador","CUB","Cuba",2019,"Export",6,16916.888
"S4","ECU"," Total","Ecuador","CUW","Cura�ao",2018,"Export",6,1305.385
"S4","ECU"," Total","Ecuador","CUW","Cura�ao",2019,"Export",6,723.97
"S4","ECU"," Total","Ecuador","CYM","Cayman Islands",2018,"Export",6,98.697
"S4","ECU"," Total","Ecuador","CYM","Cayman Islands",2019,"Export",6,98.152
"S4","ECU"," Total","Ecuador","CYP","Cyprus",2018,"Export",6,2487.861
"S4","ECU"," Total","Ecuador","CYP","Cyprus",2019,"Export",6,2779.705
"S4","ECU"," Total","Ecuador","CZE","Czech Republic",2018,"Export",6,10784.372
"S4","ECU"," Total","Ecuador","CZE","Czech Republic",2019,"Export",6,12398.279
"S4","ECU"," Total","Ecuador","DEU","Germany",2018,"Export",6,494352.202
"S4","ECU"," Total","Ecuador","DEU","Germany",2019,"Export",6,331664.383
"S4","ECU"," Total","Ecuador","DJI","Djibouti",2018,"Export",6,5.1
"S4","ECU"," Total","Ecuador","DMA","Dominica",2018,"Export",6,163.486
"S4","ECU"," Total","Ecuador","DMA","Dominica",2019,"Export",6,62.988
"S4","ECU"," Total","Ecuador","DNK","Denmark",2018,"Export",6,13826.133
"S4","ECU"," Total","Ecuador","DNK","Denmark",2019,"Export",6,14301.01
"S4","ECU"," Total","Ecuador","DOM","Dominican Republic",2018,"Export",6,67437.001
"S4","ECU"," Total","Ecuador","DOM","Dominican Republic",2019,"Export",6,74249.676
"S4","ECU"," Total","Ecuador","DZA","Algeria",2018,"Export",6,32448.728
"S4","ECU"," Total","Ecuador","DZA","Algeria",2019,"Export",6,99173.839
"S4","ECU"," Total","Ecuador","EGY","Egypt, Arab Rep.",2018,"Export",6,3565.148
"S4","ECU"," Total","Ecuador","EGY","Egypt, Arab Rep.",2019,"Export",6,3355.056
"S4","ECU"," Total","Ecuador","ESP","Spain",2018,"Export",6,582050.653
"S4","ECU"," Total","Ecuador","ESP","Spain",2019,"Export",6,639124.32
"S4","ECU"," Total","Ecuador","EST","Estonia",2018,"Export",6,34353.263
"S4","ECU"," Total","Ecuador","EST","Estonia",2019,"Export",6,12866.863
"S4","ECU"," Total","Ecuador","ETH","Ethiopia(excludes Eritrea)",2018,"Export",6,21.686
"S4","ECU"," Total","Ecuador","ETH","Ethiopia(excludes Eritrea)",2019,"Export",6,42.379
"S4","ECU"," Total","Ecuador","FIN","Finland",2018,"Export",6,8676.479
"S4","ECU"," Total","Ecuador","FIN","Finland",2019,"Export",6,31033.273
"S4","ECU"," Total","Ecuador","FRA","France",2018,"Export",6,268514.417
"S4","ECU"," Total","Ecuador","FRA","France",2019,"Export",6,280658.621
"S4","ECU"," Total","Ecuador","GAB","Gabon",2018,"Export",6,41.853
"S4","ECU"," Total","Ecuador","GAB","Gabon",2019,"Export",6,8.951
"S4","ECU"," Total","Ecuador","GBR","United Kingdom",2018,"Export",6,187074.854
"S4","ECU"," Total","Ecuador","GBR","United Kingdom",2019,"Export",6,166060.583
"S4","ECU"," Total","Ecuador","GEO","Georgia",2018,"Export",6,26376.506
"S4","ECU"," Total","Ecuador","GEO","Georgia",2019,"Export",6,32561.835
"S4","ECU"," Total","Ecuador","GHA","Ghana",2018,"Export",6,1094.766
"S4","ECU"," Total","Ecuador","GHA","Ghana",2019,"Export",6,320.135
"S4","ECU"," Total","Ecuador","GIN","Guinea",2018,"Export",6,121.248
"S4","ECU"," Total","Ecuador","GIN","Guinea",2019,"Export",6,37.29
"S4","ECU"," Total","Ecuador","GNQ","Equatorial Guinea",2018,"Export",6,67.804
"S4","ECU"," Total","Ecuador","GNQ","Equatorial Guinea",2019,"Export",6,172.779
"S4","ECU"," Total","Ecuador","GRC","Greece",2018,"Export",6,82687.897
"S4","ECU"," Total","Ecuador","GRC","Greece",2019,"Export",6,98879.859
"S4","ECU"," Total","Ecuador","GRD","Grenada",2018,"Export",6,60.38
"S4","ECU"," Total","Ecuador","GRD","Grenada",2019,"Export",6,34.716
"S4","ECU"," Total","Ecuador","GTM","Guatemala",2018,"Export",6,37086.982
"S4","ECU"," Total","Ecuador","GTM","Guatemala",2019,"Export",6,62093.919
"S4","ECU"," Total","Ecuador","GUM","Guam",2018,"Export",6,116.333
"S4","ECU"," Total","Ecuador","GUM","Guam",2019,"Export",6,106.549
"S4","ECU"," Total","Ecuador","GUY","Guyana",2018,"Export",6,139.417
"S4","ECU"," Total","Ecuador","GUY","Guyana",2019,"Export",6,170.716
"S4","ECU"," Total","Ecuador","HKG","Hong Kong, China",2018,"Export",6,38419.473
"S4","ECU"," Total","Ecuador","HKG","Hong Kong, China",2019,"Export",6,47184.156
"S4","ECU"," Total","Ecuador","HND","Honduras",2018,"Export",6,75870.313
"S4","ECU"," Total","Ecuador","HND","Honduras",2019,"Export",6,79488.314
"S4","ECU"," Total","Ecuador","HRV","Croatia",2018,"Export",6,17677.545
"S4","ECU"," Total","Ecuador","HRV","Croatia",2019,"Export",6,20698.309
"S4","ECU"," Total","Ecuador","HTI","Haiti",2018,"Export",6,1641.314
"S4","ECU"," Total","Ecuador","HTI","Haiti",2019,"Export",6,1514.836
"S4","ECU"," Total","Ecuador","HUN","Hungary",2018,"Export",6,1351.591
"S4","ECU"," Total","Ecuador","HUN","Hungary",2019,"Export",6,726.602
"S4","ECU"," Total","Ecuador","IDN","Indonesia",2018,"Export",6,129228.014
"S4","ECU"," Total","Ecuador","IDN","Indonesia",2019,"Export",6,173640.57
"S4","ECU"," Total","Ecuador","IND","India",2018,"Export",6,291614.88
"S4","ECU"," Total","Ecuador","IND","India",2019,"Export",6,136758.358
"S4","ECU"," Total","Ecuador","IRL","Ireland",2018,"Export",6,3269.885
"S4","ECU"," Total","Ecuador","IRL","Ireland",2019,"Export",6,7086.061
"S4","ECU"," Total","Ecuador","IRN","Iran, Islamic Rep.",2018,"Export",6,33704.923
"S4","ECU"," Total","Ecuador","IRN","Iran, Islamic Rep.",2019,"Export",6,3.386
"S4","ECU"," Total","Ecuador","IRQ","Iraq",2018,"Export",6,49002.067
"S4","ECU"," Total","Ecuador","IRQ","Iraq",2019,"Export",6,55104.458
"S4","ECU"," Total","Ecuador","ISL","Iceland",2018,"Export",6,431.828
"S4","ECU"," Total","Ecuador","ISL","Iceland",2019,"Export",6,1210.003
"S4","ECU"," Total","Ecuador","ISR","Israel",2018,"Export",6,6436.6
"S4","ECU"," Total","Ecuador","ISR","Israel",2019,"Export",6,7099.092
"S4","ECU"," Total","Ecuador","ITA","Italy",2018,"Export",6,646802.297
"S4","ECU"," Total","Ecuador","ITA","Italy",2019,"Export",6,472466.772
"S4","ECU"," Total","Ecuador","JAM","Jamaica",2018,"Export",6,25040.372
"S4","ECU"," Total","Ecuador","JAM","Jamaica",2019,"Export",6,87663.328
"S4","ECU"," Total","Ecuador","JOR","Jordan",2018,"Export",6,3240.456
"S4","ECU"," Total","Ecuador","JOR","Jordan",2019,"Export",6,3766.388
"S4","ECU"," Total","Ecuador","JPN","Japan",2018,"Export",6,318887.273
"S4","ECU"," Total","Ecuador","JPN","Japan",2019,"Export",6,349504.044
"S4","ECU"," Total","Ecuador","KAZ","Kazakhstan",2018,"Export",6,23048.496
"S4","ECU"," Total","Ecuador","KAZ","Kazakhstan",2019,"Export",6,21818.529
"S4","ECU"," Total","Ecuador","KEN","Kenya",2018,"Export",6,107.818
"S4","ECU"," Total","Ecuador","KEN","Kenya",2019,"Export",6,124.957
"S4","ECU"," Total","Ecuador","KGZ","Kyrgyz Republic",2018,"Export",6,422.659
"S4","ECU"," Total","Ecuador","KGZ","Kyrgyz Republic",2019,"Export",6,1877.896
"S4","ECU"," Total","Ecuador","KHM","Cambodia",2018,"Export",6,10.35
"S4","ECU"," Total","Ecuador","KHM","Cambodia",2019,"Export",6,26.296
"S4","ECU"," Total","Ecuador","KIR","Kiribati",2018,"Export",6,1177.056
"S4","ECU"," Total","Ecuador","KNA","St. Kitts and Nevis",2018,"Export",6,27.382
"S4","ECU"," Total","Ecuador","KNA","St. Kitts and Nevis",2019,"Export",6,133.431
"S4","ECU"," Total","Ecuador","KOR","Korea, Rep.",2018,"Export",6,103615.255
"S4","ECU"," Total","Ecuador","KOR","Korea, Rep.",2019,"Export",6,156465.851
"S4","ECU"," Total","Ecuador","KWT","Kuwait",2018,"Export",6,55398.34
