,Unnamed: 0,Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD,Norm_Exports
1146,2765,S4,BDI, Total,Burundi,RWA,Rwanda,2019,Export,6,2539.548,0.01405260808571288
1147,2768,S4,BDI, Total,Burundi,SEN,Senegal,2019,Export,6,0.253,1.3999774155421983e-06
1148,2770,S4,BDI, Total,Burundi,SGP,Singapore,2019,Export,6,6422.752,0.03554034682066595
1149,2771,S4,BDI, Total,Burundi,SOM,Somalia,2019,Export,6,2890.212,0.015993009984699796
1150,2773,S4,BDI, Total,Burundi,SUD,Sudan,2019,Export,6,2947.045,0.016307495820500232
1151,2776,S4,BDI, Total,Burundi,SWZ,Eswatini,2019,Export,6,183.961,0.0010179495863263178
1152,2778,S4,BDI, Total,Burundi,SYC,Seychelles,2019,Export,6,305.975,0.0016931149791325067
1153,2779,S4,BDI, Total,Burundi,TGO,Togo,2019,Export,6,50.304,0.00027835756486733104
1154,2783,S4,BDI, Total,Burundi,TUN,Tunisia,2019,Export,6,3.292,1.8216306924762518e-05
1155,2785,S4,BDI, Total,Burundi,TUR,Turkey,2019,Export,6,395.98,0.0021911583280885367
1156,2787,S4,BDI, Total,Burundi,TZA,Tanzania,2019,Export,6,3159.5370000000007,0.017483321911343684
1157,2789,S4,BDI, Total,Burundi,UGA,Uganda,2019,Export,6,6273.9209999999985,0.034716789355319855
1158,2791,S4,BDI, Total,Burundi,UKR,Ukraine,2019,Export,6,177.422,0.0009817659803175018
1159,2793,S4,BDI, Total,Burundi,USA,United States,2019,Export,6,1980.307,0.010958043778024206
1160,2795,S4,BDI, Total,Burundi,VNM,Vietnam,2019,Export,6,792.845,0.004387213810377685
1161,2797,S4,BDI, Total,Burundi,WLD, World,2019,Export,6,180717.201,1.0
1162,2799,S4,BDI, Total,Burundi,ZAF,South Africa,2019,Export,6,383.354,0.0021212922614931382
1163,2801,S4,BDI, Total,Burundi,ZAR,"Congo, Dem. Rep.",2019,Export,6,19897.84,0.1101048482927754
1164,2803,S4,BDI, Total,Burundi,ZMB,Zambia,2019,Export,6,1085.249,0.006005233558259902
1165,2805,S4,BDI, Total,Burundi,ZWE,Zimbabwe,2019,Export,6,1.357,7.508969774271791e-06
1166,2807,S4,BEL, Total,Belgium,ABW,Aruba,2019,Export,6,3263.61,7.330422732001943e-06
1167,2809,S4,BEL, Total,Belgium,AFG,Afghanistan,2019,Export,6,42913.266,9.638785902446865e-05
1168,2811,S4,BEL, Total,Belgium,AGO,Angola,2019,Export,6,551019.795,0.0012376503415086517
1169,2813,S4,BEL, Total,Belgium,AIA,Anguila,2019,Export,6,234.865,5.275323138952376e-07
1170,2815,S4,BEL, Total,Belgium,ALB,Albania,2019,Export,6,54743.804,0.00012296053305323212
1171,2817,S4,BEL, Total,Belgium,AND,Andorra,2019,Export,6,9757.133,2.1915581071992768e-05
1172,2819,S4,BEL, Total,Belgium,ARE,United Arab Emirates,2019,Export,6,3102656.798,0.0069689043487609
1173,2821,S4,BEL, Total,Belgium,ARG,Argentina,2019,Export,6,481610.565,0.0010817496678979105
1174,2823,S4,BEL, Total,Belgium,ARM,Armenia,2019,Export,6,40973.448,9.203081698723178e-05
1175,2825,S4,BEL, Total,Belgium,ASM,American Samoa,2019,Export,6,291.527,6.548013236239411e-07
1176,2827,S4,BEL, Total,Belgium,ATA,Antarctica,2019,Export,6,811.296,1.8222589833902485e-06
1177,2829,S4,BEL, Total,Belgium,ATF,Fr. So. Ant. Tr,2019,Export,6,99.099,2.2258712355908352e-07
1178,2831,S4,BEL, Total,Belgium,ATG,Antigua and Barbuda,2019,Export,6,2139.3160000000007,4.805136225632191e-06
1179,2833,S4,BEL, Total,Belgium,AUS,Australia,2019,Export,6,1988180.09,0.004465668547114904
1180,2835,S4,BEL, Total,Belgium,AUT,Austria,2019,Export,6,4487520.411,0.010079458523266293
1181,2837,S4,BEL, Total,Belgium,AZE,Azerbaijan,2019,Export,6,60221.238,0.00013526344507600456
1182,2839,S4,BEL, Total,Belgium,BDI,Burundi,2019,Export,6,30698.516,6.895220308956197e-05
1183,2841,S4,BEL, Total,Belgium,BEN,Benin,2019,Export,6,110165.728,0.000247444197320986
1184,2843,S4,BEL, Total,Belgium,BES,Bonaire,2019,Export,6,25247.911,5.670955191642442e-05
1185,2845,S4,BEL, Total,Belgium,BFA,Burkina Faso,2019,Export,6,120145.145,0.0002698590524136369
1186,2847,S4,BEL, Total,Belgium,BGD,Bangladesh,2019,Export,6,263314.416,0.0005914327939644187
1187,2849,S4,BEL, Total,Belgium,BGR,Bulgaria,2019,Export,6,939309.043,0.002109790189753736
1188,2851,S4,BEL, Total,Belgium,BHR,Bahrain,2019,Export,6,71133.282,0.0001597730817636619
1189,2853,S4,BEL, Total,Belgium,BHS,"Bahamas, The",2019,Export,6,5997.555,1.347116031279225e-05
1190,2855,S4,BEL, Total,Belgium,BIH,Bosnia and Herzegovina,2019,Export,6,88063.08300000001,0.00019779925465155884
1191,2857,S4,BEL, Total,Belgium,BLM,Saint Barth�lemy,2019,Export,6,901.687,2.025286992609606e-06
1192,2859,S4,BEL, Total,Belgium,BLR,Belarus,2019,Export,6,200505.286,0.000450356662217897
1193,2861,S4,BEL, Total,Belgium,BLZ,Belize,2019,Export,6,2184.16,4.905860723042693e-06
1194,2863,S4,BEL, Total,Belgium,BMU,Bermuda,2019,Export,6,1302.555,2.9256800848394236e-06
1195,2865,S4,BEL, Total,Belgium,BOL,Bolivia,2019,Export,6,46850.645,0.00010523164015214844
1196,2867,S4,BEL, Total,Belgium,BRA,Brazil,2019,Export,6,3384494.065,0.007601941479037526
1197,2869,S4,BEL, Total,Belgium,BRB,Barbados,2019,Export,6,3116.482,6.999957254903275e-06
1198,2871,S4,BEL, Total,Belgium,BRN,Brunei,2019,Export,6,124023.039,0.0002785692237667992
1199,2873,S4,BEL, Total,Belgium,BTN,Bhutan,2019,Export,6,349.902,7.859179175124919e-07
1200,2875,S4,BEL, Total,Belgium,BUN,Bunkers,2019,Export,6,3738576.485,0.008397249074176117
1201,2878,S4,BEL, Total,Belgium,BWA,Botswana,2019,Export,6,138305.404,0.0003106489676892498
1202,2880,S4,BEL, Total,Belgium,CAF,Central African Republic,2019,Export,6,21430.032000000007,4.8134180775377297e-05
1203,2882,S4,BEL, Total,Belgium,CAN,Canada,2019,Export,6,4184877.151,0.00939968887162557
1204,2884,S4,BEL, Total,Belgium,CCK,Cocos (Keeling) Islands,2019,Export,6,12.877,2.8923141404760073e-08
1205,2886,S4,BEL, Total,Belgium,CHE,Switzerland,2019,Export,6,6512789.149,0.014628432204388756
1206,2888,S4,BEL, Total,Belgium,CHL,Chile,2019,Export,6,606796.757,0.0013629314597080715
1207,2890,S4,BEL, Total,Belgium,CHN,China,2019,Export,6,7955407.583,0.0178687099833509
1208,2892,S4,BEL, Total,Belgium,CIV,Cote d'Ivoire,2019,Export,6,311919.9,0.0007006059932172572
1209,2894,S4,BEL, Total,Belgium,CMR,Cameroon,2019,Export,6,334520.205,0.0007513687343297606
1210,2896,S4,BEL, Total,Belgium,COG,"Congo, Rep.",2019,Export,6,103118.791,0.00023161601099486683
1211,2898,S4,BEL, Total,Belgium,COK,Cook Islands,2019,Export,6,63.948,1.4363415753293446e-07
1212,2900,S4,BEL, Total,Belgium,COL,Colombia,2019,Export,6,516549.179,0.0011602255918870639
1213,2902,S4,BEL, Total,Belgium,COM,Comoros,2019,Export,6,4853.23,1.090088200355857e-05
1214,2904,S4,BEL, Total,Belgium,CPV,Cape Verde,2019,Export,6,47060.626,0.00010570328029778118
1215,2906,S4,BEL, Total,Belgium,CRI,Costa Rica,2019,Export,6,47018.14599999999,0.00010560786560127778
1216,2908,S4,BEL, Total,Belgium,CUB,Cuba,2019,Export,6,71986.453,0.0001616893965478073
1217,2910,S4,BEL, Total,Belgium,CUW,Cura�ao,2019,Export,6,10870.604,2.4416557944175695e-05
1218,2912,S4,BEL, Total,Belgium,CYM,Cayman Islands,2019,Export,6,1067.255,2.3971707136706697e-06
1219,2914,S4,BEL, Total,Belgium,CYP,Cyprus,2019,Export,6,294989.62,0.0006625787444433051
1220,2916,S4,BEL, Total,Belgium,CZE,Czech Republic,2019,Export,6,4211213.982,0.009458844256200104
1221,2918,S4,BEL, Total,Belgium,DEU,Germany,2019,Export,6,79659320.111,0.17892348992603097
1222,2920,S4,BEL, Total,Belgium,DJI,Djibouti,2019,Export,6,47003.9,0.0001055758675370973
1223,2922,S4,BEL, Total,Belgium,DMA,Dominica,2019,Export,6,1613.865,3.6249161763759505e-06
1224,2924,S4,BEL, Total,Belgium,DNK,Denmark,2019,Export,6,3300361.39,0.007412970347890076
1225,2926,S4,BEL, Total,Belgium,DOM,Dominican Republic,2019,Export,6,89133.207,0.00020020286945101733
1226,2928,S4,BEL, Total,Belgium,DZA,Algeria,2019,Export,6,1032572.823,0.002319270775051743
1227,2930,S4,BEL, Total,Belgium,ECU,Ecuador,2019,Export,6,191895.847,0.0004310189265952632
1228,2932,S4,BEL, Total,Belgium,EGY,"Egypt, Arab Rep.",2019,Export,6,1491213.715,0.003349428061168175
1229,2934,S4,BEL, Total,Belgium,ERI,Eritrea,2019,Export,6,3282.34,7.372492347480017e-06
1230,2936,S4,BEL, Total,Belgium,ESH,Western Sahara,2019,Export,6,91.616,2.0577949234592674e-07
1231,2938,S4,BEL, Total,Belgium,ESP,Spain,2019,Export,6,12461070.8,0.027988919220558107
1232,2940,S4,BEL, Total,Belgium,EST,Estonia,2019,Export,6,433474.411,0.0009736306348293924
1233,2942,S4,BEL, Total,Belgium,ETH,Ethiopia(excludes Eritrea),2019,Export,6,234466.354,0.0005266369116564831
1234,2944,S4,BEL, Total,Belgium,FIN,Finland,2019,Export,6,2484230.332,0.005579851298783106
1235,2946,S4,BEL, Total,Belgium,FJI,Fiji,2019,Export,6,1768.1470000000004,3.971450314933783e-06
1236,2948,S4,BEL, Total,Belgium,FLK,Falkland Island,2019,Export,6,129.055,2.898715550199046e-07
1237,2950,S4,BEL, Total,Belgium,FRA,France,2019,Export,6,62673880.76,0.14077234725530416
1238,2952,S4,BEL, Total,Belgium,FRO,Faeroe Islands,2019,Export,6,14127.076,3.173094795245727e-05
1239,2953,S4,BEL, Total,Belgium,FSM,"Micronesia, Fed. Sts.",2019,Export,6,18.063,4.057146099201531e-08
1240,2955,S4,BEL, Total,Belgium,GAB,Gabon,2019,Export,6,143079.038,0.0003213710684267329
1241,2957,S4,BEL, Total,Belgium,GBR,United Kingdom,2019,Export,6,33862455.58,0.07605875522658591
1242,2959,S4,BEL, Total,Belgium,GEO,Georgia,2019,Export,6,75317.66,0.00016917164948789638
1243,2961,S4,BEL, Total,Belgium,GHA,Ghana,2019,Export,6,269308.222,0.0006048955336157892
1244,2963,S4,BEL, Total,Belgium,GIB,Gibraltar,2019,Export,6,291623.151,0.0006550172892191271
1245,2965,S4,BEL, Total,Belgium,GIN,Guinea,2019,Export,6,228551.528,0.0005133515696682442
1246,2967,S4,BEL, Total,Belgium,GMB,"Gambia, The",2019,Export,6,24286.547,5.4550223896431734e-05
1247,2969,S4,BEL, Total,Belgium,GNB,Guinea-Bissau,2019,Export,6,4162.367,9.34912862619453e-06
1248,2971,S4,BEL, Total,Belgium,GNQ,Equatorial Guinea,2019,Export,6,19772.96,4.4412216981491396e-05
1249,2973,S4,BEL, Total,Belgium,GRC,Greece,2019,Export,6,1870399.62,0.004201120811731731
1250,2975,S4,BEL, Total,Belgium,GRD,Grenada,2019,Export,6,1030.349,2.3142758269203333e-06
1251,2977,S4,BEL, Total,Belgium,GRL,Greenland,2019,Export,6,732.454,1.6451712832555823e-06
1252,2979,S4,BEL, Total,Belgium,GTM,Guatemala,2019,Export,6,64405.484,0.00014466171631389395
1253,2981,S4,BEL, Total,Belgium,GUM,Guam,2019,Export,6,688.453,1.5463402554578928e-06
1254,2983,S4,BEL, Total,Belgium,GUY,Guyana,2019,Export,6,12702.092,2.8530279028676842e-05
1255,2985,S4,BEL, Total,Belgium,HKG,"Hong Kong, China",2019,Export,6,2172129.276,0.004878838409502766
1256,2987,S4,BEL, Total,Belgium,HMD,Heard Island and McDonald Isla,2019,Export,6,3.242,7.281884323540588e-09
1257,2989,S4,BEL, Total,Belgium,HND,Honduras,2019,Export,6,23348.728,5.2443780505186055e-05
1258,2991,S4,BEL, Total,Belgium,HRV,Croatia,2019,Export,6,521046.782,0.001170327697000947
1259,2993,S4,BEL, Total,Belgium,HTI,Haiti,2019,Export,6,16383.837,3.679987841139551e-05
1260,2995,S4,BEL, Total,Belgium,HUN,Hungary,2019,Export,6,3358176.345,0.007542829019845877
1261,2997,S4,BEL, Total,Belgium,IDN,Indonesia,2019,Export,6,623640.462,0.0014007642516235073
1262,2999,S4,BEL, Total,Belgium,IND,India,2019,Export,6,7476833.575,0.016793780752472065
1263,3001,S4,BEL, Total,Belgium,IOT,British Indian Ocean Ter.,2019,Export,6,14.183,3.185655933398401e-08
1264,3003,S4,BEL, Total,Belgium,IRL,Ireland,2019,Export,6,2762405.0130000003,0.006204661862873114
1265,3005,S4,BEL, Total,Belgium,IRN,"Iran, Islamic Rep.",2019,Export,6,256384.448,0.0005758673327238763
1266,3007,S4,BEL, Total,Belgium,IRQ,Iraq,2019,Export,6,246572.697,0.000553829073688286
1267,3009,S4,BEL, Total,Belgium,ISL,Iceland,2019,Export,6,94131.568,0.0002114297314526511
1268,3011,S4,BEL, Total,Belgium,ISR,Israel,2019,Export,6,2343770.594,0.005264363462808147
1269,3013,S4,BEL, Total,Belgium,ITA,Italy,2019,Export,6,22072228.771,0.049576624513617044
1270,3015,S4,BEL, Total,Belgium,JAM,Jamaica,2019,Export,6,23448.465,5.266780064607963e-05
1271,3017,S4,BEL, Total,Belgium,JOR,Jordan,2019,Export,6,304040.541,0.0006829080966158852
1272,3019,S4,BEL, Total,Belgium,JPN,Japan,2019,Export,6,4059569.992,0.009118235374787351
1273,3021,S4,BEL, Total,Belgium,KAZ,Kazakhstan,2019,Export,6,194961.839,0.0004379054778231783
1274,3023,S4,BEL, Total,Belgium,KEN,Kenya,2019,Export,6,153348.646,0.00034443772404181837
1275,3025,S4,BEL, Total,Belgium,KGZ,Kyrgyz Republic,2019,Export,6,18544.181,4.1652245810240354e-05
1276,3027,S4,BEL, Total,Belgium,KHM,Cambodia,2019,Export,6,97657.673,0.00021934974648123162
1277,3029,S4,BEL, Total,Belgium,KIR,Kiribati,2019,Export,6,280.914,6.309633722588158e-07
1278,3031,S4,BEL, Total,Belgium,KNA,St. Kitts and Nevis,2019,Export,6,418.209,9.393428627586632e-07
1279,3033,S4,BEL, Total,Belgium,KOR,"Korea, Rep.",2019,Export,6,1795369.341,0.004032594651200893
1280,3035,S4,BEL, Total,Belgium,KWT,Kuwait,2019,Export,6,292281.859,0.0006564968189720545
1281,3037,S4,BEL, Total,Belgium,LAO,Lao PDR,2019,Export,6,19703.522,4.4256251687334085e-05
1282,3039,S4,BEL, Total,Belgium,LBN,Lebanon,2019,Export,6,413354.864,0.0009284399457806452
1283,3041,S4,BEL, Total,Belgium,LBR,Liberia,2019,Export,6,37554.034,8.435044153926905e-05
1284,3043,S4,BEL, Total,Belgium,LBY,Libya,2019,Export,6,302066.759,0.0006784747677436191
1285,3045,S4,BEL, Total,Belgium,LCA,St. Lucia,2019,Export,6,2724.716,6.120008243831035e-06
1286,3047,S4,BEL, Total,Belgium,LKA,Sri Lanka,2019,Export,6,80753.577,0.0001813813098168192
1287,3049,S4,BEL, Total,Belgium,LSO,Lesotho,2019,Export,6,2215.824,4.9769815081199875e-06
1288,3051,S4,BEL, Total,Belgium,LTU,Lithuania,2019,Export,6,889366.2640000002,0.0019976132806006977
1289,3053,S4,BEL, Total,Belgium,LUX,Luxembourg,2019,Export,6,7920943.944,0.017791300904829537
1290,3055,S4,BEL, Total,Belgium,LVA,Latvia,2019,Export,6,391657.398,0.0008797050791779447
1291,3057,S4,BEL, Total,Belgium,MAC,Macao,2019,Export,6,5039.124,1.131842012954261e-05
1292,3059,S4,BEL, Total,Belgium,MAR,Morocco,2019,Export,6,1098958.449,0.0024683801054890746
1293,3061,S4,BEL, Total,Belgium,MDA,Moldova,2019,Export,6,45195.641,0.00010151432131100194
1294,3063,S4,BEL, Total,Belgium,MDG,Madagascar,2019,Export,6,84880.62400000001,0.00019065110588462156
1295,3065,S4,BEL, Total,Belgium,MDV,Maldives,2019,Export,6,7412.206,1.6648620195636486e-05
1296,3067,S4,BEL, Total,Belgium,MEX,Mexico,2019,Export,6,1602970.168,0.003600445199710803
1297,3069,S4,BEL, Total,Belgium,MHL,Marshall Islands,2019,Export,6,306.119,6.875765414058981e-07
1298,3071,S4,BEL, Total,Belgium,MKD,North Macedonia,2019,Export,6,156976.647,0.00035258660855992126
1299,3073,S4,BEL, Total,Belgium,MLI,Mali,2019,Export,6,139232.581,0.0003127315079919788
1300,3075,S4,BEL, Total,Belgium,MLT,Malta,2019,Export,6,143041.948,0.00032128776025598644
1301,3077,S4,BEL, Total,Belgium,MMR,Myanmar,2019,Export,6,47086.83,0.00010576213732949436
1302,3079,S4,BEL, Total,Belgium,MNG,Mongolia,2019,Export,6,11208.464,2.5175428221026847e-05
1303,3080,S4,BEL, Total,Belgium,MNP,Northern Mariana Islands,2019,Export,6,12.591,2.8280754323781475e-08
1304,3082,S4,BEL, Total,Belgium,MNT,Montenegro,2019,Export,6,11657.137,2.6183196538453104e-05
1305,3084,S4,BEL, Total,Belgium,MOZ,Mozambique,2019,Export,6,104132.971,0.00023389396949062514
1306,3086,S4,BEL, Total,Belgium,MRT,Mauritania,2019,Export,6,123502.743,0.0002774005824077613
1307,3088,S4,BEL, Total,Belgium,MSR,Montserrat,2019,Export,6,53.07100000000001,1.192032334776751e-07
1308,3090,S4,BEL, Total,Belgium,MUS,Mauritius,2019,Export,6,140127.018,0.00031474051069669645
1309,3092,S4,BEL, Total,Belgium,MWI,Malawi,2019,Export,6,27872.301,6.260421706135245e-05
1310,3094,S4,BEL, Total,Belgium,MYS,Malaysia,2019,Export,6,797208.9909999998,0.0017906180302740618
1311,3096,S4,BEL, Total,Belgium,NAM,Namibia,2019,Export,6,13287.936000000003,2.9846148319127283e-05
1312,3098,S4,BEL, Total,Belgium,NCL,New Caledonia,2019,Export,6,30192.826,6.781636839382748e-05
1313,3100,S4,BEL, Total,Belgium,NER,Niger,2019,Export,6,65765.007,0.00014771535271771653
1314,3102,S4,BEL, Total,Belgium,NFK,Norfolk Island,2019,Export,6,318.631,7.156798531443742e-07
1315,3104,S4,BEL, Total,Belgium,NGA,Nigeria,2019,Export,6,2764725.808,0.006209874620654932
1316,3106,S4,BEL, Total,Belgium,NIC,Nicaragua,2019,Export,6,12701.041,2.8527918368459675e-05
1317,3108,S4,BEL, Total,Belgium,NLD,Netherlands,2019,Export,6,53669821.164,0.12054825088875955
1318,3110,S4,BEL, Total,Belgium,NOR,Norway,2019,Export,6,1938807.734,0.004354772870010441
1319,3112,S4,BEL, Total,Belgium,NPL,Nepal,2019,Export,6,17673.181,3.969588515453281e-05
1320,3114,S4,BEL, Total,Belgium,NRU,Nauru,2019,Export,6,24.174,5.429743110341461e-08
1321,3116,S4,BEL, Total,Belgium,NZL,New Zealand,2019,Export,6,311988.436,0.0007007599325213899
1322,3118,S4,BEL, Total,Belgium,OAS,"Other Asia, nes",2019,Export,6,1000915.861,0.0022481657980873014
1323,3120,S4,BEL, Total,Belgium,OMN,Oman,2019,Export,6,164591.357,0.00036969007474662934
1324,3122,S4,BEL, Total,Belgium,PAK,Pakistan,2019,Export,6,488583.241,0.0010974110559477338
1325,3124,S4,BEL, Total,Belgium,PAN,Panama,2019,Export,6,153908.825,0.00034569594695313134
1326,3126,S4,BEL, Total,Belgium,PER,Peru,2019,Export,6,298220.248,0.0006698350860189965
1327,3128,S4,BEL, Total,Belgium,PHL,Philippines,2019,Export,6,564193.056,0.001267238917315502
1328,3131,S4,BEL, Total,Belgium,PNG,Papua New Guinea,2019,Export,6,8263.302,1.85602743042818e-05
1329,3133,S4,BEL, Total,Belgium,POL,Poland,2019,Export,6,9835004.509,0.022090488943873565
1330,3135,S4,BEL, Total,Belgium,PRK,"Korea, Dem. Rep.",2019,Export,6,534.095,1.1996354126407807e-06
1331,3137,S4,BEL, Total,Belgium,PRT,Portugal,2019,Export,6,2678763.269,0.006016793416103466
1332,3139,S4,BEL, Total,Belgium,PRY,Paraguay,2019,Export,6,39370.948,8.843142783594437e-05
1333,3141,S4,BEL, Total,Belgium,PSE,Occ.Pal.Terr,2019,Export,6,16140.835,3.625406951121383e-05
1334,3143,S4,BEL, Total,Belgium,PYF,French Polynesia,2019,Export,6,19345.346,4.345174946664671e-05
1335,3145,S4,BEL, Total,Belgium,QAT,Qatar,2019,Export,6,353409.277,0.0007937956428069443
1336,3147,S4,BEL, Total,Belgium,ROM,Romania,2019,Export,6,2426677.629,0.005450581673319477
1337,3149,S4,BEL, Total,Belgium,RUS,Russian Federation,2019,Export,6,4634186.105,0.01040888561084797
1338,3151,S4,BEL, Total,Belgium,RWA,Rwanda,2019,Export,6,62601.27099999999,0.00014060925784349662
1339,3153,S4,BEL, Total,Belgium,SAU,Saudi Arabia,2019,Export,6,2004806.419,0.004503013088911056
1340,3155,S4,BEL, Total,Belgium,SEN,Senegal,2019,Export,6,849410.637,0.0019078686001909083
1341,3157,S4,BEL, Total,Belgium,SER,"Serbia, FR(Serbia/Montenegro)",2019,Export,6,469082.569,0.0010536104274050729
1342,3159,S4,BEL, Total,Belgium,SGP,Singapore,2019,Export,6,1567057.541,0.00351978153667303
1343,3162,S4,BEL, Total,Belgium,SHN,Saint Helena,2019,Export,6,0.381,8.557674050798779e-10
1344,3164,S4,BEL, Total,Belgium,SLB,Solomon Islands,2019,Export,6,1178.708,2.6475062637976188e-06
1345,3166,S4,BEL, Total,Belgium,SLE,Sierra Leone,2019,Export,6,38033.891,8.542825250960873e-05
1346,3168,S4,BEL, Total,Belgium,SLV,El Salvador,2019,Export,6,24840.769,5.579506673836922e-05
1347,3170,S4,BEL, Total,Belgium,SMR,San Marino,2019,Export,6,18103.239,4.0661842158978597e-05
1348,3172,S4,BEL, Total,Belgium,SOM,Somalia,2019,Export,6,5516.99,1.2391759097510853e-05
1349,3174,S4,BEL, Total,Belgium,SPE,Special Categories,2019,Export,6,1182.535,2.6561021216958882e-06
1350,3176,S4,BEL, Total,Belgium,SPM,Saint Pierre and Miquelon,2019,Export,6,1054.086,2.3675917085328824e-06
1351,3178,S4,BEL, Total,Belgium,SSD,South Sudan,2019,Export,6,2885.897,6.482038286135969e-06
1352,3180,S4,BEL, Total,Belgium,STP,Sao Tome and Principe,2019,Export,6,1786.305,4.012235156249899e-06
1353,3182,S4,BEL, Total,Belgium,SUD,Sudan,2019,Export,6,86176.326,0.0001935613933867129
1354,3184,S4,BEL, Total,Belgium,SUR,Suriname,2019,Export,6,29372.447,6.597370800534447e-05
1355,3186,S4,BEL, Total,Belgium,SVK,Slovak Republic,2019,Export,6,1303793.395,0.002928461654591691
1356,3188,S4,BEL, Total,Belgium,SVN,Slovenia,2019,Export,6,740989.385,0.0016643426855464162
1357,3190,S4,BEL, Total,Belgium,SWE,Sweden,2019,Export,6,7332486.761,0.01646956212137409
1358,3192,S4,BEL, Total,Belgium,SWZ,Eswatini,2019,Export,6,2797.81,6.284185311303237e-06
1359,3194,S4,BEL, Total,Belgium,SXM,Saint Maarten (Dutch part),2019,Export,6,3481.333,7.819452250994611e-06
1360,3196,S4,BEL, Total,Belgium,SYC,Seychelles,2019,Export,6,8312.97,1.8671834029939297e-05
1361,3198,S4,BEL, Total,Belgium,SYR,Syrian Arab Republic,2019,Export,6,49589.672,0.00011138379245722383
1362,3200,S4,BEL, Total,Belgium,TCA,Turks and Caicos Isl.,2019,Export,6,125.547,2.819922057888804e-07
1363,3202,S4,BEL, Total,Belgium,TCD,Chad,2019,Export,6,23084.0,5.184917264793675e-05
1364,3204,S4,BEL, Total,Belgium,TGO,Togo,2019,Export,6,1029772.091,0.002312980026610892
1365,3206,S4,BEL, Total,Belgium,THA,Thailand,2019,Export,6,1032505.268,0.0023191190391802204
1366,3208,S4,BEL, Total,Belgium,TJK,Tajikistan,2019,Export,6,5375.001,1.207283637289173e-05
1367,3210,S4,BEL, Total,Belgium,TKL,Tokelau,2019,Export,6,35.357,7.941566441314761e-08
1368,3212,S4,BEL, Total,Belgium,TKM,Turkmenistan,2019,Export,6,15542.553999999998,3.491026536717552e-05
1369,3214,S4,BEL, Total,Belgium,TMP,East Timor,2019,Export,6,400.602,8.997956273223339e-07
1370,3216,S4,BEL, Total,Belgium,TON,Tonga,2019,Export,6,81.436,1.8291410603696836e-07
1371,3218,S4,BEL, Total,Belgium,TTO,Trinidad and Tobago,2019,Export,6,35911.599,8.066135403805548e-05
1372,3220,S4,BEL, Total,Belgium,TUN,Tunisia,2019,Export,6,419956.933,0.0009432689102328455
1373,3222,S4,BEL, Total,Belgium,TUR,Turkey,2019,Export,6,5284338.62,0.011869198814700218
1374,3224,S4,BEL, Total,Belgium,TZA,Tanzania,2019,Export,6,99079.209,0.00022254267082230154
1375,3226,S4,BEL, Total,Belgium,UGA,Uganda,2019,Export,6,68164.804,0.0001531055575770564
1376,3228,S4,BEL, Total,Belgium,UKR,Ukraine,2019,Export,6,722950.375,0.0016238251087015083
1377,3230,S4,BEL, Total,Belgium,UMI,United States Minor Outlying I,2019,Export,6,53.203,1.1949971982274212e-07
1379,3234,S4,BEL, Total,Belgium,URY,Uruguay,2019,Export,6,61889.126,0.00013900970278131654
